c0 18.05811019081245 91.29396939342169
c1 3.439820575297703 40.78508168749113
c2 55.29160738697703 77.07925599192463
c3 95.91032612902275 163.3195704234319
c4 100.97579849201878 22.844869319222873
c5 88.31460597694493 67.34894112493235
c6 107.93758765789785 147.65279846577738
c7 156.47711633248568 180.32919595360485
c8 29.60796034058244 132.82931071206445
c9 123.17127326678462 73.13009896160258
c10 171.13423588373905 190.15504959926406
c11 112.8387982500822 157.3579728214731
c12 134.82455994038912 38.01935548654909
c13 0.46937004676981253 100.25792547519347
c14 124.66427011221319 111.95715732989358
c15 7.5779782140660945 6.9214034770605615
c16 44.45542602031014 48.74200207299027
c17 115.95839582179104 157.5592349313687
c18 135.93842835988795 66.2581067911655
c19 74.03684762394866 131.0731375769163
c20 12.53052589702679 47.65870879913376
c21 164.4582564231682 29.57218291250303
c22 124.83899342170237 142.39790984619378
c23 194.56088537358 0.6349362587231955
c24 177.49885192489347 6.0541014287943895
c25 95.93225528284464 51.26329513231491
c26 194.7792007293962 172.0541207322113
c27 175.08161037198818 68.41382323377178
c28 197.36302395123596 109.40400705818605
c29 146.74469299454893 68.23852228545968
c30 24.132634108062234 157.02389005500447
c31 28.91391417045195 59.029533326614555
c32 191.9499442826674 39.32104644593355
c33 135.1528925707526 9.291838403243657
c34 26.911119645396987 25.357786492274336
c35 68.62812030133323 17.65136395707534
c36 131.77330671137867 188.9242900113721
c37 15.92101117403959 67.38455243623613
c38 2.6993736447338934 142.78735987779095
c39 72.83588900578906 96.18492201663517
c40 191.89606741036783 130.40648411381756
c41 23.520966274676013 59.16123824073418
c42 6.004870461358425 170.32951410267583
c43 94.92984414151789 86.26531135153013
c44 8.59666637899874 20.895663261824325
c45 153.02315802046246 110.73312796318082
c46 184.2175777753443 1.5909205982049368
c47 147.23252972168976 42.49323088906611
c48 71.20488475044056 158.78468912090884
c49 120.25729699444246 178.12206600146763
