c0 35.73329699589114 180.92700023081142
c1 124.558186639338 29.059719664968075
c2 165.05352153498097 38.995622884464964
c3 3.7011910288940797 181.21166919334289
c4 20.898430132797085 162.72450799400434
c5 13.288297118514759 3.112005037532972
c6 88.98726529646241 144.84082860502292
c7 12.468290642876312 52.12432459587437
c8 111.87001780987873 188.08665592684775
c9 180.78948717704512 72.14510556567188
c10 73.6448374253025 69.3888844245434
c11 158.58635887703628 10.644325091207607
c12 149.14662024765232 180.42285784071365
c13 147.79128490573734 86.97133921319194
c14 33.61809547510708 66.6289192303716
c15 56.50964968849161 16.65898500222598
c16 37.73909692103037 95.75048430031268
c17 121.64323188260606 176.09786369944607
c18 53.26585976582074 9.290756978224968
c19 34.54219821328024 123.22841150229591
c20 108.63350498224145 102.0321533478951
c21 63.766782596845786 44.25249765543209
c22 68.66498151470255 88.29685015668636
c23 8.936412898074963 190.9101482350839
c24 197.15756333326127 114.33766841137565
c25 53.005883938798995 177.69504550837
c26 73.68646162121489 161.76362820494592
c27 44.06754316712933 158.61665387901292
c28 88.52141854509246 173.00850880842128
c29 171.25524800819576 126.67545300285681
c30 193.63041390889174 128.90841691194694
c31 114.93770142697774 56.17227589991507
c32 131.81895213356876 197.79922110282908
c33 134.02647171723143 114.76911166762712
c34 25.705991471317912 139.44768805377663
c35 117.03279791448414 120.98065343984148
c36 108.56886305404001 193.14451149119262
c37 73.72535481985074 15.715976822383638
c38 174.15573550322557 15.317820450065089
c39 156.03531896508852 137.6768617135849
c40 166.97341405925644 106.77082966354365
c41 92.75288663292176 184.07767489188146
c42 167.2280285256959 20.383839745129407
c43 155.20143008454244 164.43629654485858
c44 177.42997645315245 88.26400472539753
c45 35.16210389884342 76.23896048100573
c46 114.21036823725304 94.23936614762177
c47 22.073120857067074 126.77748928089268
c48 145.26333939580854 50.5997825560909
c49 141.96508242874418 170.13209293817323
c50 185.20690596661527 166.3890169692857
c51 42.43882544430186 36.923149142337806
c52 180.4140850874903 157.15968015987946
c53 50.79486983751889 40.59008333420386
c54 0.9102397762070558 194.27191789758737
c55 124.85370410768853 193.22642133382973
c56 54.41250400437714 142.094887815265
c57 28.31789449219655 13.10133977883794
c58 110.34756788314452 52.67743352976897
c59 59.9126410349637 183.47241490480394
