c0 95.3051467518114 90.6640139442779
c1 185.21973974987137 60.75064635075327
c2 21.622534165886155 93.31138382807028
c3 50.746934031862345 55.92311682642006
c4 64.91583046862365 99.74345232910355
c5 64.10076794464305 108.85107806710369
c6 162.6873427941441 38.03185877862436
c7 140.89076003289915 25.741336102715717
c8 138.9735479018608 69.6335389714055
c9 32.974282592610415 101.78953751674737
c10 192.95412748744604 132.49512177830408
c11 10.160293212653993 169.71848644887885
c12 124.00126231500988 168.03564875096603
c13 135.7891802875009 78.09292678132118
c14 97.65367470905764 7.4651853563228565
c15 159.36864656534718 89.3803591378832
c16 137.99094123919954 95.86077360391431
c17 23.371662934188066 114.47946448604259
c18 105.06700126467297 177.37620874944443
c19 3.2263412042623063 75.21781680045345
c20 24.843296852381048 80.02625177346772
c21 33.64729105679252 153.5736832735669
c22 47.78784524276545 17.88064628684898
c23 95.82241928596883 5.459268462309241
c24 58.367055302149694 130.50018036719453
c25 154.60968173091786 118.67876579160075
c26 58.48239394720669 30.937217396204986
c27 91.68796888420164 52.15531767397425
c28 50.36868061293562 50.231105236658436
c29 57.52979671055587 45.36913088564505
c30 68.85461671243588 108.30278250027494
c31 26.138128595040875 5.972472575233012
c32 122.99541657425881 173.92061843169722
c33 85.14626245328895 43.75228095085954
c34 187.6043607353142 184.73373289733124
c35 131.79237542493686 129.2719307772113
c36 77.97296992636392 105.05458703496598
c37 155.71286812371483 139.00176120114293
c38 130.3446647844637 132.1130323514849
c39 3.962390111406422 196.64976466732148
c40 50.52141117855113 174.71959005905438
c41 156.53340137761768 90.30976182024007
c42 45.750634935380475 4.884179536677724
c43 129.65885438082455 148.62136547356482
c44 58.30326980129341 165.8113350583986
c45 79.40858029998199 112.26259193807067
c46 156.97775816114543 138.6370843520412
c47 55.8943858816009 76.10767490941446
c48 182.53493720987737 32.33230374404277
c49 86.15865039547847 24.979634930422744
