c0 123.05003992775295 2.6984788419367467
c1 60.94517825812413 110.53090708012223
c2 109.6321749422578 6.678645529955007
c3 75.22119161149445 178.51068266482582
c4 62.81247252585565 2.399825556955215
c5 179.3125621874082 128.84182308843774
c6 21.766892613903078 89.80356899359204
c7 116.84087396870284 140.34933816879126
c8 67.39452705406126 72.45611325092476
c9 133.52823820087642 176.53970411574363
c10 186.22188411806033 32.37267018368504
c11 199.40264624045943 76.82462952221323
c12 77.63370511804182 183.60090835684255
c13 68.93147461767832 185.4765762739279
c14 1.6177890357738534 72.26745391846741
c15 133.08745588913345 157.52124203694538
c16 135.1787112812499 152.09419356246693
c17 180.3306167983519 27.19934096961221
c18 118.63541350965 20.739464453178446
c19 93.11418606479917 192.49849474489224
c20 11.189526437314168 184.29513917961162
c21 2.2507870146846853 26.667120858988746
c22 162.86242833510332 92.13592961289594
c23 33.59724369529362 2.625295975156594
c24 83.23610411987119 106.71396336079604
c25 170.5993494768851 73.84674924259087
c26 109.46042135122956 195.3910756499116
c27 123.18945788717744 78.38974217536325
c28 105.60254904748365 165.66375343166644
c29 142.87634316509417 28.18048255291028
c30 6.564747866933063 53.660231861339284
c31 16.376873751025055 182.4074184716166
c32 162.49593986054586 184.4267628770684
c33 45.385199522410915 82.77445823072725
c34 7.967574614953166 169.183016854429
c35 72.10206859686672 14.27472298937209
c36 69.92848784252466 54.22028681184865
c37 50.82133582719197 102.778073497297
c38 162.8089279798955 65.09873916347189
c39 48.822845061791575 155.48477164283807
c40 175.82165795257222 48.754469102803725
c41 68.06718929583356 79.60267819018998
c42 77.80409615577739 122.44697266066123
c43 169.45974412253108 40.76516636471741
c44 108.52705983751999 155.00056237332174
c45 160.03959209552272 0.8562237257131011
c46 88.40104484422109 83.70727555054363
c47 182.78629827891987 53.59113683733785
c48 39.494527508386334 77.06121253948295
c49 65.19847865630331 170.1105038445022
